            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2448225.295138889, A.D. 1990-Nov-29 19:05:00.0000,  4.177156192032270E+07,  1.830865484366391E+08,  5.863869526532255E+06, -2.818784017983279E+01,  2.279266014352471E+01,  1.000740653731514E+00,  6.267094378751270E+02,  1.878827628323826E+08,  1.597510879269073E+01,
2448226.295138889, A.D. 1990-Nov-30 19:05:00.0000,  3.933309957889992E+07,  1.850421898959030E+08,  5.949894932947993E+06, -2.825709568730198E+01,  2.247742114964991E+01,  9.906009850621231E-01,  6.313365260629440E+02,  1.892699289735911E+08,  1.613423781900523E+01,
2448227.295138889, A.D. 1990-Dec-01 19:05:00.0000,  3.688889790828353E+07,  1.869707502749262E+08,  6.035047420159310E+06, -2.832073384268436E+01,  2.216580529040984E+01,  9.805365877312999E-01,  6.360086296866675E+02,  1.906705904029778E+08,  1.628753634436253E+01,
2448228.295138889, A.D. 1990-Dec-02 19:05:00.0000,  3.443942439538681E+07,  1.888725469163446E+08,  6.119323084923491E+06, -2.837897660799931E+01,  2.185790634321665E+01,  9.705672112645063E-01,  6.407240900818234E+02,  1.920842498654432E+08,  1.643519465310372E+01,
2448229.295138889, A.D. 1990-Dec-03 19:05:00.0000,  3.198515324628051E+07,  1.907479032931259E+08,  6.202752045577407E+06, -2.843200318167396E+01,  2.155374680036329E+01,  9.606730902955380E-01,  6.454813171246673E+02,  1.935104306538814E+08,  1.657734333778280E+01,
2448230.295138889, A.D. 1990-Dec-04 19:05:00.0000,  2.952651878245944E+07,  1.925971429716660E+08,  6.285329913959876E+06, -2.848001096746704E+01,  2.125335813339780E+01,  9.508664263397169E-01,  6.502787349300406E+02,  1.949486603298073E+08,  1.671412863249063E+01,
2448231.295138889, A.D. 1990-Dec-05 19:05:00.0000,  2.706394647350322E+07,  1.944205929462878E+08,  6.367064352527365E+06, -2.852318796276447E+01,  2.095676672927221E+01,  9.411496311331424E-01,  6.551148189301183E+02,  1.963984818392850E+08,  1.684569712936145E+01,
2448232.295138889, A.D. 1990-Dec-06 19:05:00.0000,  2.459784574108050E+07,  1.962185821935773E+08,  6.447963220419809E+06, -2.856171763007494E+01,  2.066399216542178E+01,  9.315248483536607E-01,  6.599880865888119E+02,  1.978594507291768E+08,  1.697219387994220E+01,
2448233.295138889, A.D. 1990-Dec-07 19:05:00.0000,  2.212861085251086E+07,  1.979914394161863E+08,  6.528034344409451E+06, -2.859577234033875E+01,  2.037502576592978E+01,  9.219912873880158E-01,  6.648970914921717E+02,  1.993311333754891E+08,  1.709374092486984E+01,
2448234.295138889, A.D. 1990-Dec-08 19:05:00.0000,  1.965661989424302E+07,  1.997394973731680E+08,  6.607286092206314E+06, -2.862553910916264E+01,  2.008991867536107E+01,  9.125559636966356E-01,  6.698404383788950E+02,  2.008131114894065E+08,  1.721052181125861E+01,
2448235.295138889, A.D. 1990-Dec-09 19:05:00.0000,  1.718223649145493E+07,  2.014630879383144E+08,  6.685726808310494E+06, -2.865118082260212E+01,  1.980865082724608E+01,  9.032176254358362E-01,  6.748167683501573E+02,  2.023049776833102E+08,  1.732265466385843E+01,
2448236.295138889, A.D. 1990-Dec-10 19:05:00.0000,  1.470580990658578E+07,  2.031625427178599E+08,  6.763364926299423E+06, -2.867286201152316E+01,  1.953121899489111E+01,  8.939774896022294E-01,  6.798247616167147E+02,  2.038063362943389E+08,  1.743027628949615E+01,
2448237.295138889, A.D. 1990-Dec-11 19:05:00.0000,  1.222767539444654E+07,  2.048381928342137E+08,  6.840208976292327E+06, -2.869074239498627E+01,  1.925761526814794E+01,  8.848365760126047E-01,  6.848631374663643E+02,  2.053168033746333E+08,  1.753352104120557E+01,
2448238.295138889, A.D. 1990-Dec-12 19:05:00.0000,  9.748154829463501E+06,  2.064903677128587E+08,  6.916267471707851E+06, -2.870497400313735E+01,  1.898781615536128E+01,  8.757943991846373E-01,  6.899306508167418E+02,  2.068360056578907E+08,  1.763250951274718E+01,
2448239.295138889, A.D. 1990-Dec-13 19:05:00.0000,  7.267556567005583E+06,  2.081193968637025E+08,  6.991549145661041E+06, -2.871571214790335E+01,  1.872182557192646E+01,  8.668539857257889E-01,  6.950260985011801E+02,  2.083635824438189E+08,  1.772739071166286E+01,
2448240.295138889, A.D. 1990-Dec-14 19:05:00.0000,  4.786176251327337E+06,  2.097256080583380E+08,  7.066062758326277E+06, -2.872310047960704E+01,  1.845961726250946E+01,  8.580150625322709E-01,  7.001483136008997E+02,  2.098991838989685E+08,  1.781828472283940E+01,
2448241.295138889, A.D. 1990-Dec-15 19:05:00.0000,  2.304297276113846E+06,  2.113093267657889E+08,  7.139817055861861E+06, -2.872727864669628E+01,  1.820116372044795E+01,  8.492774840826529E-01,  7.052961637503977E+02,  2.114424705487022E+08,  1.790531078371976E+01,
2448242.295138889, A.D. 1990-Dec-16 19:05:00.0000, -1.778089840533379E+05,  2.128708766016444E+08,  7.212820840009004E+06, -2.872838359993749E+01,  1.794644264609641E+01,  8.406418996917466E-01,  7.104685527203289E+02,  2.129931137517300E+08,  1.798859350230537E+01,
2448243.295138889, A.D. 1990-Dec-17 19:05:00.0000, -2.659882679123980E+06,  2.144105786639506E+08,  7.285082909650892E+06, -2.872654636072706E+01,  1.769542318755693E+01,  8.321081697003514E-01,  7.156644182123628E+02,  2.145507950390241E+08,  1.806824880208199E+01,
2448244.295138889, A.D. 1990-Dec-18 19:05:00.0000, -5.141674941090185E+06,  2.159287506210109E+08,  7.356611973392695E+06, -2.872189177782125E+01,  1.744806433323605E+01,  8.236751770691892E-01,  7.208827287109898E+02,  2.161152051700149E+08,  1.814438192366154E+01,
2448245.295138889, A.D. 1990-Dec-19 19:05:00.0000, -7.622948038898833E+06,  2.174257089346741E+08,  7.427416910214379E+06, -2.871454670086197E+01,  1.720435166797894E+01,  8.153449151003445E-01,  7.261224907958308E+02,  2.176860463247645E+08,  1.821712429067120E+01,
2448246.295138889, A.D. 1990-Dec-20 19:05:00.0000, -1.010347433293271E+07,  2.189017656131833E+08,  7.497506419843018E+06, -2.870462528162675E+01,  1.696423029646522E+01,  8.071149922186214E-01,  7.313827380152911E+02,  2.192630287683741E+08,  1.828656559791305E+01,
2448247.295138889, A.D. 1990-Dec-21 19:05:00.0000, -1.258303646482048E+07,  2.203572307090689E+08,  7.566889307555065E+06, -2.869224552202767E+01,  1.672768208151118E+01,  7.989871796790275E-01,  7.366625389997023E+02,  2.208458732832416E+08,  1.835283158618624E+01,
2448248.295138889, A.D. 1990-Dec-22 19:05:00.0000, -1.506142667180332E+07,  2.217924105840101E+08,  7.635574302288219E+06, -2.867751537371386E+01,  1.649465837354181E+01,  7.909599824210041E-01,  7.419609912808941E+02,  2.224343093162158E+08,  1.841601587303128E+01,
2448249.295138889, A.D. 1990-Dec-23 19:05:00.0000, -1.753844648422344E+07,  2.232076080193669E+08,  7.703570075420529E+06, -2.866054074855258E+01,  1.626511876899439E+01,  7.830328835370519E-01,  7.472772212631484E+02,  2.240280749698890E+08,  1.847621894689567E+01,
2448250.295138889, A.D. 1990-Dec-24 19:05:00.0000, -2.001390641349042E+07,  2.246031222517483E+08,  7.770885250476912E+06, -2.864142364716253E+01,  1.603902164515276E+01,  7.752052933302158E-01,  7.526103839026913E+02,  2.256269169065115E+08,  1.853353846474280E+01,
2448251.295138889, A.D. 1990-Dec-25 19:05:00.0000, -2.248762606099032E+07,  2.259792511589638E+08,  7.837528637346238E+06, -2.862026741310983E+01,  1.581635066606420E+01,  7.674793144254046E-01,  7.579596696472265E+02,  2.272305924284100E+08,  1.858809611374150E+01,
2448252.295138889, A.D. 1990-Dec-26 19:05:00.0000, -2.495943247432634E+07,  2.273362843135178E+08,  7.903508503293946E+06, -2.859715636169272E+01,  1.559700953363845E+01,  7.598486923540655E-01,  7.633242803675314E+02,  2.288388622624634E+08,  1.863993036574460E+01,
2448253.295138889, A.D. 1990-Dec-27 19:05:00.0000, -2.742916114907347E+07,  2.286745097890633E+08,  7.968833295953602E+06, -2.857218647145523E+01,  1.538098027914567E+01,  7.523154496191777E-01,  7.687034518747797E+02,  2.304514973106249E+08,  1.868915741135097E+01,
